Date	MAS-1	MOS-60	WAS-1	WAS-43	LOS-25	L7F-1	MBL-1	MBL-11	MBL-34	MAL-57	MBS+13
5/08/1995	0.170680628	0.562084257	0.264327485	0.247953216	0.503725782	0.2943638	0.436721992	0.408713693	0.403526971	0.172693727	0.29468599
6/08/1995	0.176264921	0.554323725	0.256140351	0.232748538	0.464977645	0.298994765	0.439834025	0.393153527	0.403526971	0.177859779	0.286956522
7/08/1995	0.181850262	0.537694013	0.246783626	0.21871345	0.427719821	0.303923301	0.442946058	0.517634855	0.419087137	0.183763838	0.277294686
8/08/1995	0.187434555	0.538802661	0.247953216	0.222222222	0.394932936	0.308833239	0.387966805	0.572614108	0.434647303	0.188929889	0.269565217
9/08/1995	0.187434555	0.519955654	0.297076023	0.270175439	0.384500745	0.318439235	0.304979253	0.517634855	0.419087137	0.191881919	0.270531401
10/08/1995	0.215706806	0.516629712	0.364912281	0.240935673	0.375558867	0.328779862	0.258298755	0.462655602	0.395228216	0.191881919	0.269565217
11/08/1995	0.210471204	0.494456763	0.339181287	0.225730994	0.368107303	0.331978761	0.216804979	0.403526971	0.377593361	0.188191882	0.263768116
12/08/1995	0.220942408	0.465631929	0.341520468	0.212865497	0.359165425	0.341352279	0.19813278	0.387966805	0.359958506	0.186715867	0.25410628
13/08/1995	0.22792356	0.425720621	0.332163743	0.203508772	0.350223547	0.345732167	0.201244813	0.429460581	0.346473029	0.191881919	0.238647343
14/08/1995	0.234903665	0.424611973	0.321637427	0.192982456	0.342771982	0.348875271	0.204356846	0.445020747	0.346473029	0.19704797	0.223188406
15/08/1995	0.241884817	0.400221729	0.316959064	0.195321637	0.332339791	0.354222268	0.237551867	0.436721992	0.377593361	0.195571956	0.212560386
16/08/1995	0.265968586	0.366962306	0.326315789	0.226900585	0.317436662	0.357542055	0.268672199	0.439834025	0.434647303	0.191881919	0.218357488
17/08/1995	0.273298429	0.351441242	0.319298246	0.216374269	0.301043219	0.364283921	0.268672199	0.442946058	0.478215768	0.191881919	0.21352657
18/08/1995	0.262827225	0.352549889	0.313450292	0.219883041	0.286140089	0.374419967	0.268672199	0.387966805	0.502074689	0.191881919	0.210628019
19/08/1995	0.264921466	0.329268293	0.287719298	0.228070175	0.269746647	0.392413774	0.281120332	0.304979253	0.52593361	0.191881919	0.200966184
20/08/1995	0.264223037	0.324833703	0.276023392	0.25497076	0.25633383	0.416600798	0.304979253	0.258298755	0.512448133	0.191881919	0.198067633
21/08/1995	0.263525654	0.337028825	0.266666667	0.283040936	0.247391952	0.424030799	0.328838174	0.216804979	0.522821577	0.191881919	0.195169082
22/08/1995	0.262827225	0.312638581	0.259649123	0.311111111	0.244411326	0.41785618	0.310165975	0.19813278	0.517634855	0.191881919	0.193236715
23/08/1995	0.252356021	0.284922395	0.264327485	0.341520468	0.257824143	0.419967081	0.315352697	0.201244813	0.403526971	0.178597786	0.195169082
24/08/1995	0.220942408	0.270509978	0.247953216	0.375438596	0.272727273	0.426811237	0.315352697	0.204356846	0.369294606	0.152767528	0.191304348
25/08/1995	0.241884817	0.260532151	0.232748538	0.395321637	0.281669151	0.440397259	0.346473029	0.237551867	0.445020747	0.147601476	0.175845411
26/08/1995	0.248167539	0.251662971	0.249122807	0.425730994	0.275707899	0.447594781	0.403526971	0.268672199	0.520746888	0.135055351	0.190338164
27/08/1995	0.241536126	0.233924612	0.246783626	0.321637427	0.263785395	0.444646959	0.382780083	0.268672199	0.512448133	0.095940959	0.197101449
28/08/1995	0.234903665	0.246119734	0.242105263	0.264327485	0.239940387	0.453360239	0.362033195	0.268672199	0.408713693	0.056826568	0.201932367
29/08/1995	0.228272251	0.256097561	0.230409357	0.235087719	0.23099851	0.460957624	0.320539419	0.281120332	0.393153527	0.110701107	0.204830918
30/08/1995	0.218848168	0.233924612	0.196491228	0.225730994	0.284649776	0.467048551	0.294605809	0.304979253	0.517634855	0.184501845	0.198067633
31/08/1995	0.220942408	0.211751663	0.190643275	0.197660819	0.342771982	0.474990003	0.315352697	0.328838174	0.572614108	0.206642066	0.185507246
1/09/1995	0.220942408	0.184035477	0.184795322	0.202339181	0.390461997	0.482726875	0.362033195	0.310165975	0.517634855	0.21402214	0.175845411
2/09/1995	0.220942408	0.191796009	0.178947368	0.239766082	0.39195231	0.488492333	0.384854772	0.315352697	0.462655602	0.205166052	0.169082126
3/09/1995	0.209075393	0.2172949	0.194152047	0.238596491	0.390461997	0.494071808	0.367219917	0.315352697	0.403526971	0.217712177	0.163285024
4/09/1995	0.19720733	0.238359202	0.210526316	0.232748538	0.387481371	0.500237128	0.349585062	0.346473029	0.387966805	0.230258303	0.158454106
5/09/1995	0.185340314	0.240576497	0.228070175	0.231578947	0.385991058	0.509173587	0.367219917	0.403526971	0.429460581	0.242066421	0.153623188
6/09/1995	0.232460733	0.181818182	0.240935673	0.229239766	0.383010432	0.526702437	0.372406639	0.382780083	0.445020747	0.254612546	0.149758454
7/09/1995	0.232460733	0.238359202	0.231578947	0.175438596	0.380029806	0.564103518	0.419087137	0.362033195	0.436721992	0.267158672	0.151690821
8/09/1995	0.210471204	0.236141907	0.194152047	0.157894737	0.378539493	0.584133833	0.362033195	0.320539419	0.439834025	0.317343173	0.149758454
9/09/1995	0.215706806	0.292682927	0.183625731	0.160233918	0.37704918	0.576285372	0.253112033	0.294605809	0.442946058	0.354243542	0.142028986
10/09/1995	0.209075393	0.362527716	0.174269006	0.168421053	0.371087928	0.565014832	0.284232365	0.315352697	0.387966805	0.339483395	0.136231884
11/09/1995	0.202442932	0.363636364	0.16374269	0.177777778	0.345752608	0.55823577	0.315352697	0.362033195	0.304979253	0.324723247	0.129468599
12/09/1995	0.195811518	0.374722838	0.155555556	0.190643275	0.323397914	0.554981076	0.304979253	0.384854772	0.258298755	0.328413284	0.125603865
13/09/1995	0.192670157	0.390243902	0.155555556	0.21754386	0.315946349	0.560839525	0.273858921	0.367219917	0.216804979	0.335793358	0.128502415
14/09/1995	0.190575916	0.352549889	0.161403509	0.245614035	0.308494784	0.559240076	0.325726141	0.349585062	0.19813278	0.32103321	0.113043478
15/09/1995	0.192670157	0.302660754	0.16374269	0.270175439	0.302533532	0.554776496	0.367219917	0.367219917	0.201244813	0.298892989	0.103381643
16/09/1995	0.189528796	0.252771619	0.149707602	0.264327485	0.301043219	0.535834178	0.367219917	0.372406639	0.204356846	0.295202952	0.095652174
17/09/1995	0.181413613	0.225055432	0.142690058	0.256140351	0.298062593	0.518110046	0.398340249	0.419087137	0.237551867	0.3099631	0.095652174
18/09/1995	0.173298429	0.215077605	0.135672515	0.246783626	0.284649776	0.494192696	0.429460581	0.362033195	0.268672199	0.324723247	0.097584541
19/09/1995	0.165183246	0.208425721	0.129824561	0.247953216	0.269746647	0.47491561	0.460580913	0.253112033	0.268672199	0.361623616	0.098550725
20/09/1995	0.157068063	0.215077605	0.122807018	0.297076023	0.254843517	0.458000502	0.460580913	0.284232365	0.268672199	0.354243542	0.100483092
21/09/1995	0.154973822	0.225055432	0.116959064	0.364912281	0.239940387	0.437886495	0.465767635	0.315352697	0.281120332	0.3099631	0.106280193
22/09/1995	0.152879581	0.222838137	0.111111111	0.339181287	0.229508197	0.406557743	0.507261411	0.304979253	0.304979253	0.317343173	0.113043478
23/09/1995	0.147643979	0.225055432	0.10877193	0.341520468	0.238450075	0.35419437	0.524896266	0.273858921	0.328838174	0.322509225	0.123671498
24/09/1995	0.141709948	0.223946785	0.097076023	0.332163743	0.254843517	0.280508104	0.517634855	0.325726141	0.310165975	0.302583026	0.136231884
25/09/1995	0.135776963	0.197339246	0.084210526	0.321637427	0.284649776	0.203688033	0.510373444	0.367219917	0.315352697	0.282656827	0.149758454
26/09/1995	0.129842932	0.180709534	0.079532164	0.316959064	0.307004471	0.142127826	0.522821577	0.367219917	0.315352697	0.284132841	0.163285024
27/09/1995	0.115183246	0.178492239	0.101754386	0.326315789	0.293591654	0.094488409	0.522821577	0.398340249	0.346473029	0.306273063	0.175845411
28/09/1995	0.123560209	0.17405765	0.112280702	0.319298246	0.278688525	0.072570371	0.502074689	0.429460581	0.403526971	0.306273063	0.189371981
29/09/1995	0.114136126	0.185144124	0.142690058	0.313450292	0.262295082	0.065493737	0.481327801	0.460580913	0.382780083	0.324723247	0.193236715
30/09/1995	0.110994764	0.16075388	0.18128655	0.287719298	0.242921013	0.049117978	0.471991701	0.460580913	0.362033195	0.352767528	0.168115942
1/10/1995	0.113874346	0.207317073	0.257309942	0.276023392	0.223546945	0.044868278	0.485477178	0.465767635	0.320539419	0.350553506	0.165217391
2/10/1995	0.116753927	0.231707317	0.336842105	0.266666667	0.207153502	0.047630118	0.497925311	0.507261411	0.294605809	0.348339483	0.165217391
3/10/1995	0.119633508	0.242793792	0.416374269	0.259649123	0.193740686	0.049331858	0.511410788	0.524896266	0.315352697	0.332103321	0.170048309
4/10/1995	0.122513089	0.227272727	0.50877193	0.264327485	0.193740686	0.064805602	0.465767635	0.517634855	0.362033195	0.291512915	0.194202899
5/10/1995	0.121465969	0.249445676	0.628070175	0.247953216	0.193740686	0.070682649	0.465767635	0.510373444	0.384854772	0.243542435	0.205797101
6/10/1995	0.14973822	0.264966741	0.65497076	0.232748538	0.196721311	0.072449483	0.439834025	0.522821577	0.367219917	0.210332103	0.220289855
7/10/1995	0.147643979	0.270509978	0.638596491	0.249122807	0.199701937	0.070701247	0.364107884	0.522821577	0.349585062	0.199261993	0.241545894
8/10/1995	0.159510995	0.276053215	0.616374269	0.246783626	0.199701937	0.066535239	0.367219917	0.502074689	0.367219917	0.199261993	0.25410628
9/10/1995	0.171379058	0.327050998	0.592982456	0.242105263	0.184798808	0.058370607	0.37033195	0.481327801	0.372406639	0.199261993	0.265700483
10/10/1995	0.183246073	0.344789357	0.559064327	0.230409357	0.166915052	0.051284674	0.374481328	0.471991701	0.419087137	0.195571956	0.270531401
11/10/1995	0.185340314	0.360310421	0.504093567	0.196491228	0.149031297	0.049508541	0.377593361	0.485477178	0.362033195	0.191881919	0.258937198
12/10/1995	0.184293194	0.355875831	0.50994152	0.190643275	0.131147541	0.049592233	0.380705394	0.497925311	0.253112033	0.195571956	0.26763285
13/10/1995	0.212565445	0.352549889	0.521637427	0.184795322	0.114754098	0.048876201	0.450207469	0.511410788	0.284232365	0.199261993	0.259903382
14/10/1995	0.216753927	0.324833703	0.530994152	0.178947368	0.098360656	0.049462046	0.489626556	0.465767635	0.315352697	0.197785978	0.285990338
15/10/1995	0.219196859	0.309312639	0.516959064	0.194152047	0.086438152	0.05026177	0.434647303	0.465767635	0.304979253	0.195571956	0.290821256
16/10/1995	0.221640838	0.304878049	0.499415205	0.210526316	0.090909091	0.049675925	0.37966805	0.439834025	0.273858921	0.193357934	0.292753623
17/10/1995	0.22408377	0.227272727	0.494736842	0.228070175	0.096870343	0.048188066	0.346473029	0.364107884	0.325726141	0.228782288	0.29468599
18/10/1995	0.22617801	0.279379157	0.536842105	0.240935673	0.108792846	0.044570706	0.362033195	0.367219917	0.367219917	0.254612546	0.303381643
19/10/1995	0.228272251	0.292682927	0.535672515	0.231578947	0.122205663	0.038609967	0.362033195	0.37033195	0.367219917	0.243542435	0.325603865
20/10/1995	0.256544503	0.289356984	0.446783626	0.194152047	0.146050671	0.035438965	0.377593361	0.374481328	0.398340249	0.243542435	0.341062802
21/10/1995	0.258638743	0.260532151	0.45380117	0.183625731	0.217585693	0.031421743	0.43153527	0.377593361	0.429460581	0.258302583	0.377777778
22/10/1995	0.257591623	0.253880266	0.473684211	0.174269006	0.275707899	0.028752894	0.465767635	0.380705394	0.460580913	0.287822878	0.42705314
23/10/1995	0.256544503	0.239467849	0.494736842	0.16374269	0.274217586	0.03198899	0.5	0.450207469	0.460580913	0.317343173	0.477294686
24/10/1995	0.255497382	0.231707317	0.518128655	0.155555556	0.272727273	0.035085598	0.465767635	0.489626556	0.465767635	0.3099631	0.520772947
25/10/1995	0.27539267	0.242793792	0.539181287	0.155555556	0.295081967	0.036722244	0.398340249	0.434647303	0.507261411	0.287822878	0.537198068
26/10/1995	0.273298429	0.235033259	0.529824561	0.161403509	0.321907601	0.045584311	0.367219917	0.37966805	0.524896266	0.291512915	0.526570048
27/10/1995	0.304712042	0.235033259	0.516959064	0.16374269	0.347242921	0.050745325	0.351659751	0.346473029	0.517634855	0.298892989	0.49468599
28/10/1995	0.302617801	0.227272727	0.504093567	0.149707602	0.360655738	0.051479956	0.35373444	0.362033195	0.510373444	0.297416974	0.492753623
29/10/1995	0.302617801	0.209534368	0.49122807	0.142690058	0.332339791	0.053972121	0.356846473	0.362033195	0.522821577	0.287822878	0.482125604
30/10/1995	0.302617801	0.209534368	0.478362573	0.135672515	0.330849478	0.067409357	0.359958506	0.377593361	0.522821577	0.278228782	0.470531401
31/10/1995	0.302617801	0.194013304	0.471345029	0.129824561	0.332339791	0.083868808	0.372406639	0.43153527	0.502074689	0.287822878	0.459903382
1/11/1995	0.29947644	0.198447894	0.485380117	0.122807018	0.341281669	0.106047221	0.325726141	0.465767635	0.481327801	0.265682657	0.455072464
2/11/1995	0.571727749	0.238359202	0.506432749	0.116959064	0.350223547	0.109069437	0.315352697	0.5	0.471991701	0.250922509	0.455072464
3/11/1995	0.552879581	0.249445676	0.534502924	0.111111111	0.368107303	0.110687484	0.351659751	0.465767635	0.485477178	0.236162362	0.468599034
4/11/1995	0.553926702	0.2172949	0.556725146	0.10877193	0.414307004	0.11030622	0.354771784	0.398340249	0.497925311	0.210332103	0.465700483
5/11/1995	0.533682723	0.246119734	0.559064327	0.097076023	0.464977645	0.110399211	0.382780083	0.367219917	0.511410788	0.232472325	0.459903382
6/11/1995	0.513437696	0.23059867	0.560233918	0.084210526	0.523099851	0.111105945	0.410788382	0.351659751	0.465767635	0.254612546	0.45410628
7/11/1995	0.493193717	0.21286031	0.560233918	0.079532164	0.560357675	0.110557297	0.393153527	0.35373444	0.465767635	0.265682657	0.448309179
8/11/1995	0.493193717	0.207317073	0.555555556	0.101754386	0.518628912	0.106949236	0.367219917	0.356846473	0.439834025	0.26199262	0.445410628
9/11/1995	0.481675393	0.200665188	0.530994152	0.112280702	0.470938897	0.10977617	0.341286307	0.359958506	0.364107884	0.26199262	0.453140097
10/11/1995	0.484816754	0.180709534	0.492397661	0.142690058	0.430700447	0.10956229	0.351659751	0.372406639	0.367219917	0.284132841	0.4647343
11/11/1995	0.464921466	0.175166297	0.452631579	0.18128655	0.426229508	0.111198936	0.374481328	0.325726141	0.37033195	0.30701107	0.468599034
12/11/1995	0.463874346	0.167405765	0.435087719	0.257309942	0.426229508	0.11785711	0.336099585	0.315352697	0.374481328	0.316605166	0.480193237
13/11/1995	0.462827225	0.176274945	0.41871345	0.336842105	0.421758569	0.119475157	0.297717842	0.351659751	0.377593361	0.325461255	0.492753623
14/11/1995	0.461780105	0.171840355	0.402339181	0.416374269	0.41728763	0.117187573	0.377593361	0.354771784	0.380705394	0.335055351	0.504347826
15/11/1995	0.44921466	0.178492239	0.391812865	0.50877193	0.430700447	0.106140212	0.429460581	0.382780083	0.450207469	0.343173432	0.512077295
16/11/1995	0.446073298	0.164079823	0.401169591	0.628070175	0.44709389	0.087932526	0.362033195	0.410788382	0.489626556	0.343173432	0.516908213
17/11/1995	0.440837696	0.154101996	0.409356725	0.65497076	0.463487332	0.078391623	0.315352697	0.393153527	0.434647303	0.387453875	0.520772947
18/11/1995	0.472251309	0.157427938	0.402339181	0.638596491	0.488822653	0.080614114	0.291493776	0.367219917	0.37966805	0.442804428	0.528502415
19/11/1995	0.482722513	0.151884701	0.401169591	0.616374269	0.517138599	0.078884477	0.294605809	0.341286307	0.346473029	0.457564576	0.53236715
20/11/1995	0.493193717	0.131929047	0.4	0.592982456	0.564828614	0.071686954	0.297717842	0.351659751	0.362033195	0.472324723	0.536231884
21/11/1995	0.503664921	0.126385809	0.4	0.559064327	0.605067064	0.065623925	0.341286307	0.374481328	0.362033195	0.464944649	0.534299517
22/11/1995	0.508900524	0.118625277	0.404678363	0.504093567	0.619970194	0.064907892	0.362033195	0.336099585	0.377593361	0.446494465	0.519806763
23/11/1995	0.503664921	0.107538803	0.423391813	0.50994152	0.630402385	0.073825753	0.315352697	0.297717842	0.43153527	0.431734317	0.514975845
24/11/1995	0.514136126	0.095343681	0.41871345	0.521637427	0.643815201	0.076866567	0.294605809	0.377593361	0.465767635	0.398523985	0.490821256
25/11/1995	0.519371728	0.101995565	0.426900585	0.530994152	0.664679583	0.078410222	0.294605809	0.429460581	0.5	0.373431734	0.480193237
26/11/1995	0.515881675	0.11308204	0.43625731	0.516959064	0.673621461	0.078903075	0.284232365	0.362033195	0.465767635	0.368265683	0.475362319
27/11/1995	0.512390576	0.147450111	0.445614035	0.499415205	0.640834575	0.080400234	0.273858921	0.315352697	0.398340249	0.362361624	0.471497585
28/11/1995	0.508900524	0.166297118	0.456140351	0.494736842	0.603576751	0.081004677	0.310165975	0.291493776	0.367219917	0.357195572	0.468599034
29/11/1995	0.514136126	0.181818182	0.465497076	0.536842105	0.566318927	0.081051173	0.330912863	0.294605809	0.351659751	0.32103321	0.470531401
30/11/1995	0.512041885	0.266075388	0.470175439	0.535672515	0.529061103	0.07960051	0.294605809	0.297717842	0.35373444	0.243542435	0.465700483
1/12/1995	0.514136126	0.298226164	0.459649123	0.446783626	0.493293592	0.073035327	0.304979253	0.341286307	0.356846473	0.228782288	0.462801932
2/12/1995	0.514136126	0.305986696	0.45380117	0.45380117	0.466467958	0.067688331	0.34439834	0.362033195	0.359958506	0.236162362	0.457004831
3/12/1995	0.488306806	0.314855876	0.471345029	0.473684211	0.445603577	0.065242661	0.372406639	0.315352697	0.372406639	0.21402214	0.448309179
4/12/1995	0.462478534	0.348115299	0.49122807	0.494736842	0.445603577	0.066656128	0.400414938	0.294605809	0.325726141	0.21402214	0.438647343
5/12/1995	0.436649215	0.44345898	0.500584795	0.518128655	0.448584203	0.061402122	0.362033195	0.294605809	0.315352697	0.191881919	0.430917874
6/12/1995	0.430366492	0.572062084	0.481871345	0.539181287	0.451564829	0.047155863	0.320539419	0.284232365	0.351659751	0.199261993	0.437681159
7/12/1995	0.431413613	0.667405765	0.492397661	0.529824561	0.454545455	0.044533509	0.294605809	0.273858921	0.354771784	0.21402214	0.458937198
8/12/1995	0.404188482	0.676274945	0.483040936	0.516959064	0.459016393	0.033328064	0.284232365	0.310165975	0.382780083	0.280442804	0.462801932
9/12/1995	0.408376963	0.647450111	0.483040936	0.504093567	0.467958271	0.036247989	0.330912863	0.330912863	0.410788382	0.339483395	0.459903382
10/12/1995	0.408028272	0.664079823	0.492397661	0.49122807	0.478390462	0.035020505	0.372406639	0.294605809	0.393153527	0.295202952	0.458937198
11/12/1995	0.407678534	0.651884701	0.501754386	0.478362573	0.499254844	0.033746524	0.413900415	0.304979253	0.367219917	0.250922509	0.458937198
12/12/1995	0.407329843	0.651884701	0.512280702	0.471345029	0.517138599	0.033207175	0.372406639	0.34439834	0.341286307	0.225092251	0.457971014
13/12/1995	0.408376963	0.553215078	0.520467836	0.485380117	0.523099851	0.036694347	0.304979253	0.372406639	0.351659751	0.225092251	0.457971014
14/12/1995	0.409424084	0.506651885	0.523976608	0.506432749	0.526080477	0.035252983	0.284232365	0.400414938	0.374481328	0.217712177	0.457971014
15/12/1995	0.407329843	0.528824834	0.522807018	0.534502924	0.526080477	0.035364572	0.268672199	0.362033195	0.336099585	0.247232472	0.461835749
16/12/1995	0.423036649	0.55210643	0.536842105	0.556725146	0.517138599	0.036359579	0.294605809	0.320539419	0.297717842	0.302583026	0.458937198
17/12/1995	0.427225131	0.559866962	0.552046784	0.559064327	0.508196721	0.036192194	0.346473029	0.294605809	0.377593361	0.332103321	0.459903382
18/12/1995	0.431413613	0.531042129	0.567251462	0.560233918	0.508196721	0.036722244	0.398340249	0.284232365	0.429460581	0.361623616	0.461835749
19/12/1995	0.435602094	0.519955654	0.583625731	0.560233918	0.511177347	0.038554172	0.450207469	0.330912863	0.362033195	0.324723247	0.463768116
20/12/1995	0.432460733	0.49556541	0.603508772	0.555555556	0.526080477	0.042236626	0.377593361	0.372406639	0.315352697	0.265682657	0.4647343
21/12/1995	0.508900524	0.464523282	0.602339181	0.530994152	0.54247392	0.041399704	0.253112033	0.413900415	0.291493776	0.243542435	0.463768116
22/12/1995	0.432460733	0.486696231	0.591812865	0.492397661	0.55290611	0.042264523	0.247925311	0.372406639	0.294605809	0.236162362	0.46763285
23/12/1995	0.430366492	0.477827051	0.589473684	0.452631579	0.540983607	0.046318941	0.268672199	0.304979253	0.297717842	0.241328413	0.465700483
24/12/1995	0.433298429	0.460088692	0.587134503	0.435087719	0.530551416	0.047964887	0.268672199	0.284232365	0.341286307	0.236162362	0.461835749
25/12/1995	0.436230366	0.465631929	0.584795322	0.41871345	0.526080477	0.04729535	0.268672199	0.268672199	0.362033195	0.23099631	0.458937198
26/12/1995	0.439162304	0.49113082	0.58245614	0.402339181	0.52757079	0.044440518	0.268672199	0.294605809	0.315352697	0.250922509	0.457004831
27/12/1995	0.442094241	0.536585366	0.580116959	0.391812865	0.551415797	0.044468416	0.268672199	0.346473029	0.294605809	0.228782288	0.459903382
28/12/1995	0.445026178	0.513303769	0.583625731	0.401169591	0.575260805	0.043333922	0.263485477	0.398340249	0.294605809	0.188191882	0.460869565
29/12/1995	0.446073298	0.494456763	0.608187135	0.409356725	0.596125186	0.040572082	0.237551867	0.450207469	0.284232365	0.210332103	0.466666667
30/12/1995	0.44921466	0.464523282	0.635087719	0.402339181	0.602086438	0.04134391	0.22406639	0.377593361	0.273858921	0.243542435	0.472463768
31/12/1995	0.456020942	0.457871397	0.661988304	0.401169591	0.603576751	0.044831081	0.239626556	0.253112033	0.310165975	0.273062731	0.47826087
1/01/1996	0.462827225	0.485587583	0.69005848	0.4	0.59314456	0.047881194	0.255186722	0.247925311	0.330912863	0.302583026	0.485024155
2/01/1996	0.469633508	0.519955654	0.716959064	0.4	0.584202683	0.043770981	0.270746888	0.268672199	0.294605809	0.295202952	0.490821256
3/01/1996	0.476439791	0.514412417	0.702923977	0.404678363	0.585692996	0.041176525	0.268672199	0.268672199	0.304979253	0.247232472	0.489855072
4/01/1996	0.461780105	0.525498891	0.571929825	0.423391813	0.588673621	0.041753071	0.247925311	0.268672199	0.34439834	0.210332103	0.472463768
5/01/1996	0.461780105	0.567627494	0.553216374	0.41871345	0.591654247	0.040897552	0.237551867	0.268672199	0.372406639	0.221402214	0.500483092
6/01/1996	0.480628272	0.574279379	0.54619883	0.426900585	0.594634873	0.03729879	0.242738589	0.268672199	0.400414938	0.236162362	0.503381643
7/01/1996	0.484816754	0.579822616	0.533333333	0.43625731	0.591654247	0.037094209	0.253112033	0.263485477	0.362033195	0.221402214	0.489855072
8/01/1996	0.489005236	0.569844789	0.519298246	0.445614035	0.570789866	0.039140017	0.263485477	0.237551867	0.320539419	0.206642066	0.474396135
9/01/1996	0.493193717	0.550997783	0.505263158	0.456140351	0.554396423	0.040014135	0.294605809	0.22406639	0.294605809	0.250922509	0.461835749
10/01/1996	0.493193717	0.535476718	0.492397661	0.465497076	0.570789866	0.040655774	0.273858921	0.239626556	0.284232365	0.280442804	0.472463768
11/01/1996	0.52565445	0.482261641	0.488888889	0.470175439	0.588673621	0.044263835	0.242738589	0.255186722	0.330912863	0.236162362	0.529468599
12/01/1996	0.529842932	0.450110865	0.494736842	0.459649123	0.605067064	0.043538503	0.253112033	0.270746888	0.372406639	0.206642066	0.5352657
13/01/1996	0.535078534	0.429046563	0.498245614	0.45380117	0.615499255	0.039604973	0.244813278	0.268672199	0.413900415	0.199261993	0.5352657
14/01/1996	0.537696335	0.423503326	0.501754386	0.471345029	0.625931446	0.040144322	0.239626556	0.247925311	0.372406639	0.199261993	0.5352657
15/01/1996	0.540314136	0.422394678	0.505263158	0.49122807	0.631892697	0.04229242	0.235477178	0.237551867	0.304979253	0.199261993	0.5352657
16/01/1996	0.542931937	0.392461197	0.50877193	0.500584795	0.634873323	0.042682984	0.230290456	0.242738589	0.284232365	0.206642066	0.5352657
17/01/1996	0.545549738	0.419068736	0.519298246	0.481871345	0.63338301	0.041799567	0.242738589	0.253112033	0.268672199	0.228782288	0.538164251
18/01/1996	0.505759162	0.422394678	0.54502924	0.492397661	0.630402385	0.041316012	0.237551867	0.263485477	0.294605809	0.221402214	0.552657005
19/01/1996	0.503664921	0.417960089	0.553216374	0.483040936	0.627421759	0.041064936	0.201244813	0.294605809	0.346473029	0.195571956	0.55942029
20/01/1996	0.504973822	0.426829268	0.562573099	0.483040936	0.621460507	0.040479091	0.196058091	0.273858921	0.398340249	0.188191882	0.556521739
21/01/1996	0.506282723	0.424611973	0.552046784	0.492397661	0.603576751	0.040376801	0.216804979	0.242738589	0.450207469	0.180811808	0.554589372
22/01/1996	0.507591623	0.454545455	0.539181287	0.501754386	0.581222057	0.037466174	0.237551867	0.253112033	0.377593361	0.173431734	0.552657005
23/01/1996	0.508900524	0.441241685	0.526315789	0.512280702	0.563338301	0.037763746	0.247925311	0.244813278	0.253112033	0.180811808	0.550724638
24/01/1996	0.503664921	0.440133038	0.513450292	0.520467836	0.564828614	0.038842445	0.247925311	0.239626556	0.247925311	0.195571956	0.549758454
25/01/1996	0.576963351	0.44789357	0.499415205	0.523976608	0.56780924	0.040181519	0.232365145	0.235477178	0.268672199	0.195571956	0.549758454
26/01/1996	0.576963351	0.461197339	0.485380117	0.522807018	0.56780924	0.040795261	0.216804979	0.230290456	0.268672199	0.210332103	0.561352657
27/01/1996	0.576963351	0.460088692	0.480701754	0.536842105	0.558867362	0.041241619	0.216804979	0.242738589	0.268672199	0.233948339	0.566183575
28/01/1996	0.576963351	0.474501109	0.476023392	0.552046784	0.549925484	0.041167226	0.216804979	0.237551867	0.268672199	0.243542435	0.580676329
29/01/1996	0.576963351	0.486696231	0.471345029	0.567251462	0.549925484	0.040553484	0.216804979	0.201244813	0.268672199	0.253136531	0.596135266
30/01/1996	0.576963351	0.518847007	0.464327485	0.583625731	0.546944858	0.040255912	0.216804979	0.196058091	0.263485477	0.236162362	0.606763285
31/01/1996	0.576963351	0.522172949	0.457309942	0.603508772	0.536512668	0.042180831	0.196058091	0.216804979	0.237551867	0.21402214	0.597101449
1/02/1996	0.57382199	0.529933481	0.478362573	0.602339181	0.524590164	0.041734473	0.242738589	0.237551867	0.22406639	0.20295203	0.593236715
2/02/1996	0.571727749	0.465631929	0.513450292	0.591812865	0.514157973	0.039344598	0.253112033	0.247925311	0.239626556	0.195571956	0.611594203
3/02/1996	0.566492147	0.503325942	0.514619883	0.589473684	0.51266766	0.038712257	0.18879668	0.247925311	0.255186722	0.210332103	0.608695652
4/02/1996	0.571379058	0.512195122	0.501754386	0.587134503	0.51266766	0.037205799	0.175311203	0.232365145	0.270746888	0.232472325	0.610628019
5/02/1996	0.576264921	0.521064302	0.488888889	0.584795322	0.51266766	0.036582758	0.161825726	0.216804979	0.268672199	0.254612546	0.61352657
6/02/1996	0.581151832	0.516629712	0.474853801	0.58245614	0.51266766	0.034453258	0.149377593	0.216804979	0.247925311	0.228782288	0.616425121
7/02/1996	0.579057592	0.496674058	0.464327485	0.580116959	0.515648286	0.033439653	0.139004149	0.216804979	0.237551867	0.188191882	0.616425121
8/02/1996	0.576963351	0.513303769	0.466666667	0.583625731	0.518628912	0.034862419	0.216804979	0.216804979	0.242738589	0.188191882	0.609661836
9/02/1996	0.579057592	0.496674058	0.470175439	0.608187135	0.517138599	0.036722244	0.346473029	0.216804979	0.253112033	0.180811808	0.600966184
10/02/1996	0.582198953	0.485587583	0.47251462	0.635087719	0.497764531	0.037484773	0.351659751	0.196058091	0.263485477	0.191881919	0.593236715
11/02/1996	0.599651309	0.492239468	0.474853801	0.661988304	0.481371088	0.035243684	0.268672199	0.242738589	0.294605809	0.236162362	0.592270531
