t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
306	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	0.577468
307	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.23982
308	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	0.762259
309	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.596109
310	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	0.785535
311	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-0.121632
312	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-0.697191
313	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-1.44097
314	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-1.73839
315	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.6269	-0.396545
316	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	-0.756731	1.77743
317	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	1.03016	0.66127
318	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	1.10055	0.727107
319	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	-1.1289	0.616801
320	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	1.11868	0.740489
321	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.577468	-0.00289626
322	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	-1.23982	0.878595
323	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.762259	1.52907
324	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	-0.596109	0.253962
325	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.785535	0.62334
326	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.121632	0.555956
327	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-0.697191	-0.990264
328	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-1.44097	-1.83769
329	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.73839	-0.478088
330	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.396545	-1.60497
331	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	1.77743	-0.680236
332	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	0.66127	0.741377
333	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	0.727107	-1.88879
334	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	0.616801	-0.661477
335	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.740489	-0.464279
336	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	-0.00289626	0.794036
337	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	0.878595	3.01818
338	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.52907	1.30914
339	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.253962	1.19224
340	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	0.62334	0.0500061
341	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	0.555956	-2.26167
342	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	-0.990264	1.56314
343	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	-1.83769	0.275398
344	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	-0.478088	1.04966
345	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-1.60497	0.594528
346	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-0.680236	-3.70498
347	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	0.741377	-1.64498
348	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.88879	-3.27102
349	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	-0.661477	-1.61033
350	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	-0.464279	2.43152
351	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	0.794036	0.792138
352	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	3.01818	2.54349
353	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	1.30914	0.233583
354	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.19224	-2.96877
355	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	0.0500061	1.61863
356	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	-2.26167	-1.04371
357	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	1.56314	1.23672
358	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	0.275398	2.54976
359	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	1.04966	-1.43072
360	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	0.594528	0.139953
361	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-3.70498	-2.79793
362	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	-1.64498	-2.05353
363	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-3.27102	1.99071
364	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	-1.61033	-1.28325
365	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	2.43152	2.05042
366	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	0.792138	-0.176882
367	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.54349	-3.47443
368	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	0.233583	2.80234
369	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	-2.96877	-1.22039
370	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	1.61863	1.67852
371	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-1.04371	5.55637
372	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	1.23672	-0.603883
373	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	2.54976	2.42223
374	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-1.43072	-1.56662
375	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	0.139953	-5.3415
376	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-2.79793	-0.623308
377	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	-2.05353	-5.03773
378	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	1.99071	2.0895
379	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.28325	2.82485
380	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	2.05042	-1.08534
381	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-0.176882	3.37136
382	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-3.47443	-3.46629
383	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.80234	-0.625421
384	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-1.22039	2.53381
385	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	1.67852	-2.39069
386	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	5.55637	2.88116
387	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-0.603883	0.449643
388	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	2.42223	-2.09851
389	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-1.56662	1.32689
390	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-5.3415	-4.43891
391	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	-0.623308	-0.861809
392	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-5.03773	1.41283
393	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	2.0895	-2.69822
394	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	2.82485	3.26688
395	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.08534	-0.697977
396	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	3.37136	-1.67794
397	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-3.46629	1.58654
398	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	-0.625421	-1.20323
399	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.53381	3.20518
400	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-2.39069	2.87568
401	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	2.88116	-1.11333
402	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	0.449643	0.469388
403	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.09851	-1.85239
404	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.32689	-2.54707
405	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-4.43891	1.50939
406	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	-0.861809	-1.19618
407	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.41283	2.90804
408	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-2.69822	1.36389
409	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	3.26688	-1.82323
410	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-0.697977	1.0927
411	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	-1.67794	-1.58352
412	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.58654	0.26138
413	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.20323	1.85094
414	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	3.20518	-1.90596
415	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	2.87568	1.24522
416	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-1.11333	-0.994157
417	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	0.469388	-2.1722
418	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-1.85239	1.77397
419	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	-2.54707	-2.96262
420	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	1.50939	0.995305
421	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.19618	4.52812
422	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.90804	-1.01545
423	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	1.36389	2.6335
424	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-1.82323	-0.211624
425	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.0927	-3.44426
426	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.58352	1.75945
427	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.26138	-1.77907
428	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.85094	0.91047
429	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-1.90596	1.03228
430	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	1.24522	-4.3244
431	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-0.994157	-1.52852
432	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-2.1722	-3.14772
433	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	1.77397	-3.28621
434	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	-2.96262	4.04145
435	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	0.995305	1.30323
436	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	4.52812	3.71006
437	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-1.01545	2.69759
438	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	2.6335	-3.03802
439	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.211624	-0.283365
440	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	-3.44426	-0.566255
441	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	1.75945	0.902832
442	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.77907	4.8828
443	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	0.91047	-1.33301
444	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	1.03228	-1.42705
445	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-4.3244	-2.76147
446	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-1.52852	-5.7832
447	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	-3.14772	-0.579415
448	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	-3.28621	0.0111653
449	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	4.04145	2.3061
450	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	1.30323	1.25966
451	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	3.71006	-2.88985
452	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	2.69759	-1.78936
453	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	-3.03802	-2.15064
454	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	-0.283365	1.31819
455	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	-0.566255	6.9589
456	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	0.902832	2.85689
457	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	4.8828	2.19321
458	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-1.33301	-1.27734
