n	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	y1
335	0.142518	0.791344	0.0773222	0.199462	0.211498	0.43127	0.596355	0.880675	0.645661	0.0338332	0.95375	0.775898	0.210281	0.970033	0.395498	9.32263
336	0.403682	0.00919706	0.172952	0.17497	0.342132	0.460867	0.837767	0.862547	0.160646	0.762237	0.0603246	0.880961	0.219865	0.107484	0.0234785	5.25295
337	0.0112094	0.184807	0.222941	0.222708	0.616076	0.819296	0.103382	0.261738	0.853129	0.0571325	0.0376353	0.0634099	0.0271659	0.433134	0.213321	6.41566
338	0.222518	0.490054	0.0117859	0.56465	0.950921	0.849553	0.427197	0.111568	0.611789	0.487522	0.992528	0.831655	0.595006	0.0160068	0.842864	19.4336
339	0.779813	0.238947	0.0655716	0.395889	0.0582432	0.168954	0.657627	0.911372	0.226086	0.695262	0.974782	0.253252	0.128396	0.188103	0.570355	14.0063
340	0.0604088	0.976997	0.975271	0.01133	0.82655	0.402468	0.122898	0.438339	0.88999	0.115426	0.269994	0.484996	0.131433	0.112858	0.264809	10.5196
341	0.37038	0.17843	0.660698	0.428623	0.347383	0.318325	0.339996	0.57347	0.0135868	0.314778	0.826722	0.141982	0.502881	0.397077	0.107194	9.45592
342	0.0841912	0.888773	0.468816	0.910741	0.291241	0.591713	0.349081	0.181231	0.707139	0.619074	0.666227	0.838572	0.731932	0.931037	0.208952	12.8243
343	0.910362	0.591735	0.637575	0.257745	0.910059	0.977571	0.831215	0.923646	0.292348	0.657937	0.0656285	0.795229	0.0550142	0.172822	0.708731	17.5197
344	0.597504	0.981315	0.167755	0.888745	0.573028	0.516835	0.0699757	0.280167	0.13591	0.736203	0.118739	0.867842	0.66724	0.327691	0.778204	21.8996
345	0.258974	0.965266	0.0359495	0.169034	0.942836	0.867165	0.0926799	0.235185	0.525102	0.158308	0.0304138	0.580116	0.331131	0.739145	0.092616	18.7274
346	0.0739312	0.755899	0.225393	0.64696	0.272734	0.295369	0.927127	0.408644	0.0315719	0.0458658	0.276486	0.698812	0.373557	0.0546901	0.957786	9.336
347	0.338822	0.0906396	0.126819	0.281659	0.957804	0.219499	0.516844	0.482907	0.377808	0.547257	0.0630229	0.708938	0.286402	0.155639	0.297083	11.9518
348	0.0529817	0.848444	0.87653	0.325716	0.143813	0.803656	0.73436	0.175385	0.849522	0.0108459	0.874196	0.223079	0.065536	0.831982	0.561901	6.90587
349	0.156176	0.958801	0.84356	0.11398	0.178301	0.360404	0.596887	0.556108	0.907661	0.659909	0.265047	0.194063	0.815548	0.56213	0.817114	8.43592
350	0.665557	0.921648	0.940827	0.80937	0.725304	0.675187	0.984755	0.574827	0.686033	0.858951	0.797906	0.751569	0.690932	0.359807	0.907745	25.1025
351	0.649734	0.203367	0.0217247	0.828034	0.56377	0.618611	0.384143	0.471431	0.278521	0.64919	0.665494	0.0940691	0.211319	0.482608	0.139188	19.9823
352	0.0608355	0.767258	0.957536	0.78614	0.442445	0.94229	0.360967	0.128478	0.801241	0.158872	0.880047	0.492173	0.518679	0.787791	0.141907	15.4249
353	0.722046	0.809516	0.969942	0.285816	0.428127	0.354084	0.757248	0.706648	0.00327412	0.422742	0.800717	0.214593	0.90535	0.939904	0.0410238	19.856
354	0.953342	0.147846	0.379204	0.754583	0.306719	0.25925	0.246756	0.825398	0.0470412	0.388663	0.547443	0.856557	0.358605	0.83326	0.284684	12.9689
355	0.71269	0.590507	0.991332	0.715964	0.0132492	0.792049	0.930557	0.918599	0.731953	0.971581	0.972115	0.732693	0.779862	0.983167	0.519573	23.4775
356	0.691091	0.974138	0.669042	0.937847	0.799535	0.716083	0.326511	0.346979	0.57264	0.685116	0.180238	0.857324	0.397805	0.770746	0.848656	21.5704
357	0.113769	0.783995	0.640705	0.0443262	0.702594	0.372658	0.015907	0.674709	0.10535	0.795769	0.657876	0.624923	0.826357	0.594384	0.292342	6.1543
358	0.26648	0.905191	0.223322	0.0660149	0.621274	0.549833	0.412994	0.193914	0.234949	0.593232	0.0512384	0.632754	0.363978	0.899894	0.746523	11.3874
359	0.147972	0.540599	0.790849	0.850567	0.913257	0.806756	0.525276	0.018607	0.602526	0.183152	0.64353	0.428883	0.777536	0.935872	0.665032	17.8087
360	0.268367	0.191498	0.836166	0.68136	0.385412	0.0711145	0.274592	0.43665	0.703869	0.63857	0.336545	0.450392	0.786542	0.877144	0.241241	10.9101
361	0.637109	0.7904	0.0479977	0.162384	0.809007	0.650523	0.345536	0.452537	0.0794066	0.123071	0.388409	0.744439	0.186082	0.590761	0.314662	19.6667
362	0.50616	0.308581	0.540488	0.891572	0.379695	0.81508	0.328222	0.0835639	0.45365	0.664767	0.533956	0.240192	0.54191	0.775197	0.8773	16.7014
363	0.332311	0.823195	0.0396845	0.141318	0.473718	0.38522	0.593855	0.553125	0.508292	0.982264	0.297563	0.694374	0.573025	0.612226	0.166789	15.4174
364	0.47537	0.972641	0.00995728	0.855065	0.787721	0.338179	0.938629	0.241371	0.0029459	0.472585	0.481562	0.544856	0.247782	0.358862	0.877167	26.2286
365	0.0709764	0.398547	0.018485	0.544694	0.783767	0.61234	0.097819	0.292059	0.594605	0.395382	0.986433	0.16763	0.00760819	0.153222	0.599783	13.9746
366	0.572424	0.135951	0.483658	0.360145	0.47413	0.422287	0.601515	0.477076	0.894872	0.0830776	0.0219325	0.142654	0.44194	0.899099	0.21363	8.71288
367	0.840487	0.917584	0.758325	0.624254	0.529925	0.856144	0.916314	0.124529	0.251526	0.902747	0.292159	0.259134	0.0559693	0.891943	0.385128	18.7535
368	0.521079	0.16822	0.824512	0.99521	0.590507	0.426027	0.472286	0.485379	0.509105	0.494218	0.628032	0.951045	0.393318	0.841663	0.791532	17.3549
369	0.310902	0.599988	0.415786	0.840827	0.456131	0.3321	0.965356	0.707658	0.234847	0.257516	0.966792	0.290816	0.149458	0.35192	0.975378	16.6523
370	0.143597	0.438337	0.868209	0.734104	0.864364	0.340495	0.219483	0.373468	0.834713	0.847515	0.324513	0.228031	0.689178	0.116045	0.538933	17.2926
371	0.289165	0.531831	0.379759	0.745297	0.863931	0.345116	0.452954	0.0987777	0.602631	0.419746	0.389594	0.75209	0.771666	0.364972	0.365915	18.9292
372	0.804251	0.512874	0.242673	0.668615	0.853369	0.462156	0.0420829	0.688082	0.309671	0.366596	0.916112	0.998848	0.482641	0.455045	0.288014	22.0333
373	0.0144715	0.834805	0.0333105	0.878402	0.17992	0.486265	0.97718	0.782551	0.906011	0.366774	0.534641	0.677677	0.731746	0.900556	0.322343	13.4095
374	0.835217	0.482988	0.373422	0.688586	0.945143	0.415505	0.376668	0.254814	0.7821	0.29278	0.253663	0.264741	0.747825	0.541676	0.279213	22.2713
375	0.58263	0.574987	0.157615	0.76255	0.0612517	0.134795	0.545101	0.967263	0.501569	0.0797423	0.64494	0.233315	0.980298	0.967282	0.473629	19.5745
376	0.956617	0.0585264	0.491085	0.901761	0.474031	0.867753	0.156575	0.256131	0.160533	0.410237	0.520872	0.908358	0.951914	0.800085	0.490988	14.139
377	0.526901	0.9577	0.253538	0.588152	0.0924948	0.798639	0.555415	0.594064	0.878381	0.200354	0.827378	0.858679	0.167637	0.301008	0.543784	19.8631
378	0.159386	0.0763416	0.328974	0.31596	0.332473	0.489507	0.726198	0.853345	0.397866	0.678112	0.65343	0.888854	0.205012	0.61113	0.142392	4.91535
379	0.793164	0.703625	0.941031	0.348579	0.297688	0.819412	0.548934	0.125067	0.678092	0.71657	0.426075	0.221876	0.686706	0.6837	0.824187	18.5118
380	0.900528	0.476901	0.159046	0.233001	0.966409	0.885244	0.0863463	0.364275	0.563355	0.739776	0.253128	0.768367	0.350906	0.39552	0.561532	19.4243
381	0.054531	0.336551	0.910111	0.352219	0.155963	0.459044	0.477286	0.834055	0.175615	0.903361	0.0559311	0.862321	0.58706	0.880118	0.0102479	7.88464
382	0.487149	0.589191	0.0136471	0.453558	0.474435	0.0999935	0.817833	0.0377901	0.83977	0.0709611	0.806157	0.190676	0.466481	0.367689	0.245207	20.9184
383	0.803032	0.2778	0.597427	0.958996	0.736844	0.0747127	0.793051	0.912459	0.978073	0.848982	0.774779	0.565134	0.7291	0.785027	0.995279	19.9883
384	0.584471	0.523393	0.725735	0.0589057	0.623386	0.543567	0.0966959	0.463156	0.614529	0.902853	0.653832	0.0810097	0.270542	0.899039	0.884042	11.1524
385	0.548342	0.496466	0.843037	0.285186	0.571179	0.636088	0.197645	0.549252	0.48507	0.972424	0.114386	0.214169	0.757451	0.109665	0.723915	14.7997
386	0.753041	0.870694	0.29893	0.849737	0.33385	0.913458	0.752591	0.987682	0.994468	0.0231327	0.886722	0.87851	0.571475	0.383187	0.721547	20.6204
387	0.85666	0.954366	0.357635	0.054305	0.503618	0.842705	0.0267288	0.618004	0.0568745	0.78418	0.727669	0.780789	0.813808	0.421805	0.028097	9.155
388	0.898791	0.8681	0.0245834	0.232641	0.781558	0.777174	0.220323	0.776027	0.800307	0.107044	0.654537	0.371781	0.490232	0.376084	0.228442	15.8732
389	0.444598	0.733719	0.282747	0.948216	0.576424	0.309475	0.56622	0.633299	0.0936552	0.293889	0.414088	0.907463	0.715693	0.442185	0.476633	22.619
390	0.344733	0.915123	0.573617	0.126291	0.692297	0.793939	0.902318	0.492603	0.900984	0.556854	0.864384	0.391216	0.932938	0.092826	0.835814	12.8877
391	0.666657	0.375573	0.78403	0.243082	0.685048	0.350249	0.87638	0.778703	0.644138	0.290469	0.686166	0.359831	0.732654	0.162799	0.250371	13.7512
392	0.165494	0.647246	0.633822	0.85779	0.441186	0.53614	0.350393	0.34217	0.0929943	0.214778	0.733385	0.0259324	0.307604	0.569199	0.69259	14.4581
393	0.683176	0.353229	0.935671	0.368224	0.703478	0.812052	0.146927	0.347616	0.10252	0.833093	0.707448	0.835174	0.995892	0.957818	0.908804	17.8811
394	0.55605	0.137245	0.981102	0.997236	0.673385	0.331495	0.339406	0.76638	0.546273	0.0727913	0.792312	0.853877	0.64199	0.484902	0.537053	19.2789
395	0.995219	0.420573	0.905277	0.698697	0.232625	0.0522048	0.0463129	0.335145	0.885298	0.753761	0.170319	0.88119	0.711579	0.0791226	0.384613	22.1674
396	0.521858	0.815993	0.632409	0.195243	0.147488	0.971815	0.961623	0.693762	0.044606	0.753935	0.547639	0.686596	0.238837	0.0846918	0.681815	13.1973
397	0.65941	0.989969	0.380512	0.892035	0.042174	0.426825	0.22718	0.927472	0.180585	0.397499	0.808661	0.892164	0.476621	0.193274	0.727055	17.6827
398	0.543048	0.744203	0.910375	0.690536	0.716018	0.871999	0.384298	0.760624	0.625934	0.931937	0.44722	0.864771	0.0166284	0.129035	0.524181	23.7382
399	0.00659758	0.509547	0.416216	0.0487715	0.936371	0.643396	0.976243	0.116957	0.0408947	0.784905	0.00912075	0.517516	0.978179	0.736176	0.62931	6.37738
400	0.373513	0.603686	0.96976	0.0895303	0.475685	0.354058	0.850154	0.101619	0.285995	0.297374	0.96639	0.302623	0.426408	0.490572	0.309221	13.0948
401	0.935955	0.906788	0.357992	0.872326	0.550184	0.334236	0.989283	0.591079	0.119141	0.998404	0.108595	0.0973195	0.73458	0.737905	0.79063	16.4105
402	0.200948	0.870002	0.337622	0.0511018	0.971621	0.623617	0.348475	0.938011	0.92624	0.774884	0.428583	0.235461	0.710839	0.335371	0.593454	11.3131
403	0.583165	0.885555	0.92769	0.572448	0.476634	0.0468305	0.570852	0.585229	0.14415	0.305432	0.323134	0.93478	0.319235	0.434552	0.329097	20.3376
404	0.199099	0.640421	0.686602	0.170719	0.264038	0.0350769	0.108731	0.190278	0.809961	0.537314	0.42574	0.5208	0.872685	0.0191938	0.103965	8.59563
405	0.75824	0.946884	0.676413	0.234875	0.993714	0.247265	0.820104	0.137864	0.552697	0.143238	0.0726443	0.871932	0.57779	0.401741	0.174731	14.3543
406	0.815152	0.899892	0.771559	0.0791898	0.934968	0.88029	0.269468	0.744929	0.417603	0.695208	0.265729	0.290288	0.714402	0.369694	0.0485288	14.8368
407	0.661286	0.0461069	0.283404	0.655	0.293372	0.103508	0.792864	0.846069	0.246746	0.865508	0.718001	0.824536	0.267249	0.892732	0.0378262	10.625
408	0.937718	0.639648	0.787074	0.872686	0.519938	0.0565421	0.617615	0.937541	0.75175	0.883344	0.227829	0.466152	0.253038	0.276358	0.127438	22.8901
409	0.299145	0.559762	0.782438	0.592517	0.66327	0.575302	0.438586	0.910016	0.44081	0.156587	0.734552	0.708059	0.0493194	0.772378	0.576148	16.849
410	0.215796	0.544277	0.582782	0.735733	0.600819	0.200397	0.673274	0.352569	0.0837415	0.901104	0.818722	0.336779	0.177462	0.94616	0.635924	14.9145
411	0.737224	0.728598	0.228441	0.400493	0.3039	0.667027	0.310509	0.744709	0.823614	0.045061	0.452768	0.872933	0.817439	0.0289159	0.630137	17.1064
412	0.174414	0.110317	0.980445	0.775233	0.310714	0.653719	0.127802	0.394456	0.554822	0.946524	0.731235	0.732284	0.892684	0.367159	0.469508	12.9033
413	0.621282	0.5956	0.870001	0.925182	0.262627	0.18051	0.669891	0.0862406	0.225571	0.122659	0.959174	0.0430102	0.151575	0.589311	0.570545	21.9294
414	0.680862	0.376731	0.538957	0.991577	0.0304498	0.666759	0.386033	0.585272	0.613283	0.117268	0.317556	0.505968	0.484427	0.787064	0.12725	18.7149
415	0.0800267	0.657065	0.0524312	0.342653	0.837575	0.722322	0.428894	0.0631465	0.844981	0.388068	0.106157	0.996556	0.977378	0.676702	0.392843	14.5763
416	0.769574	0.28006	0.349141	0.800024	0.946819	0.735173	0.385296	0.560102	0.852441	0.702852	0.0660699	0.336868	0.489916	0.193319	0.416894	18.6803
417	0.146981	0.245751	0.759548	0.984557	0.968073	0.188442	0.0477031	0.813054	0.57651	0.15386	0.80961	0.553888	0.830562	0.202453	0.294991	19.5597
418	0.77205	0.521869	0.27244	0.157346	0.0819714	0.124881	0.860198	0.148041	0.461748	0.350114	0.341361	0.878643	0.497096	0.587112	0.638191	13.7462
419	0.481652	0.555184	0.826632	0.529355	0.368238	0.403142	0.683215	0.177849	0.95703	0.513777	0.380302	0.25202	0.701903	0.352329	0.827071	16.3747
420	0.34894	0.511609	0.281725	0.430911	0.636489	0.141924	0.578952	0.0982377	0.492038	0.920313	0.97688	0.989134	0.507425	0.615071	0.470786	13.2726
421	0.0626092	0.441703	0.000141363	0.430848	0.844845	0.683357	0.608696	0.801875	0.197133	0.988998	0.0538953	0.899036	0.341327	0.880966	0.138205	14.2012
422	0.649814	0.747431	0.660817	0.286303	0.889355	0.239769	0.384541	0.381393	0.160083	0.361421	0.370527	0.667507	0.976492	0.841313	0.730117	16.2701
423	0.418195	0.841454	0.160964	0.263041	0.524811	0.769661	0.0649155	0.721944	0.758659	0.118811	0.62098	0.0999859	0.999777	0.759185	0.565692	15.0701
424	0.313123	0.890499	0.695302	0.202478	0.130268	0.0798424	0.583872	0.290351	0.441264	0.954398	0.957858	0.417756	0.795711	0.687975	0.835951	10.6427
425	0.637165	0.848939	0.0989918	0.161976	0.618599	0.163907	0.88392	0.377258	0.282718	0.504899	0.477244	0.282495	0.264084	0.0429364	0.512177	19.2201
426	0.402676	0.368385	0.558538	0.532944	0.448227	0.14241	0.823295	0.889491	0.0968081	0.781153	0.307246	0.892519	0.469127	0.143197	0.529684	10.9901
427	0.318066	0.242189	0.69166	0.936666	0.406096	0.575579	0.313924	0.688814	0.0804789	0.791168	0.971309	0.344563	0.834105	0.483486	0.0176461	14.404
428	0.386031	0.748703	0.419106	0.834258	0.891113	0.2424	0.723748	0.987921	0.0235532	0.0309945	0.88044	0.492681	0.174192	0.410124	0.810747	20.9666
429	0.416381	0.101784	0.747412	0.822478	0.677363	0.0613364	0.511292	0.757842	0.852505	0.482601	0.102405	0.68661	0.966087	0.120051	0.876774	15.3466
430	0.625477	0.271355	0.34034	0.51659	0.513755	0.064088	0.504511	0.537308	0.0950825	0.38495	0.0299888	0.269274	0.795074	0.840735	0.685656	13.3479
431	0.896858	0.588148	0.508133	0.574221	0.649484	0.0194256	0.332064	0.501989	0.502027	0.434469	0.188598	0.468114	0.55452	0.0653726	0.320363	18.5742
432	0.591717	0.400942	0.207439	0.105472	0.46503	0.71195	0.642781	0.560113	0.0969004	0.672769	0.829387	0.891975	0.513505	0.515043	0.788833	12.0386
433	0.101653	0.0231766	0.363054	0.751137	0.0426022	0.695118	0.253126	0.544629	0.129587	0.441724	0.0127429	0.684107	0.507097	0.333106	0.74471	7.0978
434	0.0302955	0.610683	0.117336	0.673076	0.170796	0.214236	0.345845	0.000183107	0.106211	0.85935	0.515226	0.895044	0.961003	0.538403	0.258098	10.8071
435	0.71214	0.581005	0.953216	0.965265	0.125634	0.0828028	0.40699	0.138377	0.76691	0.914087	0.471483	0.51162	0.112033	0.396306	0.657272	24.6592
436	0.267954	0.634755	0.0996774	0.43875	0.848991	0.445523	0.438933	0.955202	0.304873	0.954159	0.850246	0.265876	0.492562	0.108345	0.978016	14.2542
437	0.0735673	0.0615609	0.943281	0.199201	0.144364	0.350271	0.337578	0.911274	0.264357	0.809061	0.422893	0.37639	0.205367	0.0801649	0.893809	8.03762
438	0.528564	0.731646	0.786869	0.377555	0.177169	0.225802	0.332758	0.482042	0.179961	0.183004	0.747917	0.672524	0.291349	0.725933	0.746091	14.2403
439	0.35291	0.669214	0.945292	0.497274	0.0194845	0.282871	0.408547	0.283842	0.0919319	0.831441	0.660232	0.297299	0.911605	0.554041	0.929267	15.6
440	0.660913	0.0465937	0.46016	0.838082	0.272396	0.792918	0.320123	0.452357	0.975923	0.0680406	0.124881	0.267272	0.793973	0.870972	0.620182	10.405
441	0.463187	0.816264	0.117456	0.482672	0.0991345	0.526003	0.766513	0.191066	0.357444	0.426745	0.488365	0.269049	0.980786	0.417633	0.528774	20.118
442	0.916627	0.847763	0.31647	0.236751	0.30012	0.292393	0.304791	0.425001	0.559665	0.0987646	0.295973	0.179847	0.561952	0.112236	0.297303	11.7968
443	0.0446237	0.211371	0.823306	0.811137	0.402437	0.18075	0.237882	0.890803	0.449799	0.218668	0.308435	0.978573	0.282059	0.386981	0.553941	13.4613
444	0.401704	0.12208	0.540359	0.701825	0.414473	0.84515	0.126826	0.974137	0.943915	0.422799	0.153984	0.505866	0.535035	0.451287	0.55049	10.0466
445	0.746406	0.274593	0.361627	0.148843	0.455342	0.599509	0.0396461	0.905142	0.818178	0.348081	0.883715	0.100237	0.735062	0.437656	0.905847	9.73908
446	0.541185	0.4424	0.424179	0.668011	0.416537	0.368094	0.0908099	0.570521	0.87396	0.625845	0.021808	0.42445	0.372251	0.296401	0.786078	15.779
447	0.521095	0.751743	0.385587	0.560741	0.656885	0.203765	0.908822	0.5406	0.304001	0.643884	0.978256	0.209848	0.682555	0.817616	0.237775	17.2586
448	0.680175	0.685764	0.0268126	0.0967128	0.0538575	0.117623	0.667234	0.927818	0.743468	0.689042	0.352268	0.115719	0.985443	0.138346	0.636813	14.876
449	0.737186	0.523933	0.197554	0.39407	0.727697	0.106376	0.93467	0.0316986	0.750261	0.912926	0.241547	0.432816	0.730542	0.479322	0.6944	18.4986
450	0.25621	0.434021	0.233778	0.923445	0.361839	0.977246	0.612487	0.714107	0.0929645	0.597929	0.852453	0.729778	0.335115	0.376385	0.927332	14.9929
451	0.729186	0.104083	0.0337081	0.663856	0.135781	0.783969	0.576781	0.377328	0.216784	0.307323	0.85665	0.911185	0.396666	0.016148	0.291348	14.1275
452	0.725369	0.746601	0.195803	0.0872083	0.723846	0.80829	0.801315	0.816811	0.406219	0.653768	0.546589	0.741334	0.0301533	0.473921	0.47052	14.4874
453	0.134236	0.507629	0.134376	0.270017	0.291598	0.711157	0.647346	0.508382	0.0184803	0.503996	0.419567	0.415147	0.520144	0.710915	0.927969	10.3558
454	0.67457	0.988305	0.523492	0.398416	0.796595	0.324808	0.215227	0.202814	0.978575	0.761816	0.944149	0.0087287	0.235736	0.414668	0.142965	16.3333
455	0.743365	0.549044	0.412982	0.0349628	0.260201	0.0603278	0.543345	0.278681	0.564324	0.962911	0.693828	0.0844679	0.673826	0.621797	0.87697	10.7539
456	0.865276	0.633603	0.694783	0.661871	0.95841	0.91001	0.864685	0.936986	0.671825	0.808834	0.945714	0.907562	0.223502	0.0886792	0.650927	21.7235
457	0.772546	0.501661	0.68589	0.032747	0.561989	0.229235	0.311428	0.126313	0.192146	0.00525605	0.210781	0.865972	0.627053	0.0877514	0.976083	14.6582
458	0.614898	0.568096	0.528212	0.479583	0.505081	0.200037	0.288417	0.450796	0.107599	0.511919	0.539475	0.758526	0.284465	0.0411365	0.444416	17.7971
459	0.317212	0.603126	0.673651	0.628641	0.729439	0.865797	0.633897	0.94022	0.73177	0.26095	0.0279712	0.707852	0.184369	0.980998	0.317537	17.477
460	0.885633	0.330783	0.0754801	0.390714	0.53082	0.363897	0.84151	0.63842	0.875817	0.380985	0.396946	0.160282	0.422122	0.841362	0.477495	18.531
461	0.0252474	0.515013	0.106135	0.754686	0.38081	0.740032	0.694906	0.11258	0.000981311	0.722877	0.820432	0.18535	0.703876	0.13797	0.987922	11.4693
462	0.414317	0.849525	0.73915	0.255827	0.487945	0.614967	0.636813	0.884891	0.775249	0.0589343	0.726253	0.252743	0.0841818	0.241266	0.358878	14.0528
463	0.838868	0.622077	0.0989102	0.533774	0.734657	0.0998915	0.256651	0.555089	0.285242	0.960527	0.693058	0.273164	0.260299	0.716661	0.591869	22.5431
464	0.441394	0.374702	0.386806	0.929339	0.989668	0.0236182	0.81423	0.764917	0.0825525	0.540483	0.0176602	0.166734	0.781749	0.376539	0.00560227	18.5426
465	0.403826	0.475449	0.539376	0.138482	0.57534	0.796028	0.693571	0.860582	0.756555	0.386629	0.133746	0.016854	0.103291	0.725615	0.652406	9.46601
466	0.0271072	0.621074	0.0963489	0.0167753	0.644693	0.910579	0.781692	0.727245	0.451062	0.799352	0.893979	0.232812	0.175891	0.899582	0.636637	6.55304
467	0.65134	0.438958	0.77512	0.22668	0.234986	0.468691	0.0872625	0.99154	0.85532	0.221009	0.00839426	0.958611	0.946624	0.6608	0.19288	12.0773
468	0.813954	0.209982	0.704683	0.458647	0.120562	0.486375	0.185892	0.571624	0.285727	0.0798709	0.804435	0.461618	0.979452	0.441073	0.112958	11.483
469	0.41841	0.216192	0.339638	0.653396	0.684883	0.4269	0.644936	0.540203	0.647909	0.653331	0.498814	0.594533	0.31413	0.691694	0.708166	13.1496
470	0.918149	0.70672	0.964294	0.0387105	0.193095	0.150186	0.610334	0.478822	0.230056	0.41477	0.940439	0.209509	0.855842	0.053397	0.627919	14.5915
471	0.0720347	0.393035	0.281315	0.756918	0.819935	0.926252	0.297121	0.467844	0.579582	0.795935	0.0623768	0.893713	0.487628	0.770543	0.89575	13.6243
472	0.727403	0.795565	0.107755	0.337737	0.274387	0.337812	0.752507	0.214826	0.547321	0.608349	0.268223	0.17524	0.680384	0.661258	0.456555	18.0169
473	0.437302	0.481193	0.382807	0.734422	0.949037	0.962389	0.530357	0.0114135	0.856102	0.0179855	0.781957	0.751852	0.0112612	0.470649	0.354322	19.646
474	0.414398	0.288295	0.639101	0.961719	0.896645	0.907324	0.136959	0.577028	0.568582	0.593515	0.01433	0.0497745	0.976322	0.748752	0.998811	15.7361
475	0.938711	0.27911	0.0102247	0.794812	0.297095	0.792182	0.546664	0.308356	0.262831	0.900986	0.277187	0.460882	0.0508733	0.353774	0.996671	21.4186
476	0.284966	0.114248	0.729891	0.181611	0.0215719	0.86685	0.758639	0.590154	0.460365	0.772969	0.639928	0.436686	0.521722	0.638739	0.375397	5.56843
477	0.800831	0.648964	0.170209	0.0979264	0.441146	0.716873	0.406283	0.703976	0.617859	0.68347	0.164859	0.668732	0.0372438	0.161529	0.14388	16.7028
478	0.258128	0.535307	0.628107	0.2797	0.402157	0.386746	0.869853	0.862521	0.159715	0.509782	0.299208	0.681437	0.148521	0.674605	0.482269	9.10337
479	0.797485	0.844813	0.580195	0.238631	0.561686	0.986478	0.942607	0.179545	0.669948	0.107466	0.848277	0.707192	0.268995	0.992156	0.512607	14.7134
480	0.047914	0.343598	0.529984	0.450071	0.730344	0.399837	0.312592	0.890059	0.909619	0.6118	0.571496	0.0581398	0.286405	0.0537649	0.855625	7.71077
481	0.131218	0.63396	0.0942556	0.692904	0.620438	0.0368627	0.872449	0.290385	0.144328	0.720726	0.997577	0.413323	0.712882	0.510184	0.128814	16.4277
482	0.472412	0.49315	0.00816915	0.202755	0.892987	0.320761	0.0928146	0.802606	0.932561	0.664311	0.860746	0.218966	0.718076	0.716371	0.350184	18.0785
483	0.352036	0.810626	0.0430879	0.972473	0.847489	0.915537	0.262859	0.991817	0.636262	0.260436	0.40514	0.349144	0.77062	0.533955	0.31231	27.0184
484	0.209122	0.698448	0.657649	0.301936	0.501054	0.59021	0.966247	0.3618	0.809176	0.684323	0.0781703	0.15936	0.0363588	0.888797	0.202448	9.87999
485	0.00883217	0.736286	0.117985	0.271691	0.728103	0.754247	0.532127	0.133243	0.103392	0.302747	0.667198	0.415702	0.631465	0.673564	0.221163	10.1767
486	0.184622	0.420664	0.216212	0.150869	0.782464	0.0253885	0.835192	0.860634	0.184749	0.871551	0.749431	0.387197	0.880383	0.485717	0.505182	9.65653
487	0.152074	0.213819	0.25943	0.684201	0.347063	0.362821	0.986947	0.0142608	0.778523	0.618412	0.687825	0.999686	0.586765	0.570511	0.919296	9.987
488	0.339961	0.428979	0.906001	0.122424	0.454367	0.741193	0.983059	0.639116	0.612744	0.732489	0.0263134	0.493127	0.218206	0.531496	0.645201	11.8976
489	0.432025	0.790925	0.329401	0.779088	0.153747	0.316348	0.793349	0.93227	0.934761	0.481174	0.931956	0.521526	0.0516844	0.851253	0.734292	18.4551
490	0.163271	0.712818	0.313638	0.617638	0.454011	0.296696	0.256754	0.0667553	0.0291856	0.283067	0.559882	0.247391	0.814563	0.205083	0.679417	12.1883
491	0.605488	0.534484	0.458505	0.759235	0.850833	0.251854	0.691506	0.785593	0.733028	0.623462	0.307119	0.784712	0.474715	0.0414113	0.591529	20.996
492	0.304347	0.979566	0.82232	0.758359	0.276262	0.0790736	0.825114	0.305447	0.362141	0.384996	0.552839	0.176704	0.590079	0.232256	0.782192	18.0101
493	0.124563	0.690761	0.541427	0.975396	0.942615	0.232933	0.760989	0.675643	0.856395	0.0681085	0.460355	0.331109	0.10952	0.0518843	0.997037	15.797
494	0.976603	0.136522	0.11459	0.252865	0.215595	0.939704	0.558312	0.577736	0.3247	0.111151	0.75444	0.914779	0.343407	0.536632	0.0393424	9.5809
495	0.0341681	0.078059	0.0147384	0.976783	0.310992	0.775728	0.652426	0.167387	0.843836	0.112781	0.498496	0.953356	0.164665	0.495533	0.267558	18.0748
496	0.40408	0.635487	0.725001	0.619675	0.575191	0.283314	0.197411	0.899891	0.394465	0.95185	0.81467	0.737872	0.488482	0.854012	0.77204	14.6938
497	0.566541	0.868751	0.748823	0.877533	0.644479	0.401249	0.0449195	0.488315	0.51403	0.543416	0.441671	0.678695	0.038949	0.709229	0.199592	23.262
498	0.835079	0.236087	0.732983	0.41027	0.5194	0.930394	0.310161	0.913865	0.882244	0.124831	0.651737	0.370726	0.978843	0.423777	0.937267	12.5779
499	0.847594	0.1726	0.8148	0.492073	0.573849	0.859719	0.980388	0.0878792	0.403135	0.422059	0.766574	0.442084	0.131288	0.966167	0.953169	13.5797
500	0.189256	0.977579	0.211516	0.708656	0.907973	0.521677	0.622521	0.790217	0.646508	0.274258	0.160943	0.625351	0.698035	0.0982096	0.472945	19.5223
