t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
304	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	-2.29373	0.710438	1.20243	0.950103	1.87905	1.26861	-1.2807	-1.21383	1.9871
305	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	-2.29373	0.710438	1.20243	0.950103	1.87905	1.26861	-1.2807	-1.22611
306	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	-2.29373	0.710438	1.20243	0.950103	1.87905	1.26861	-2.72317
307	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	-2.29373	0.710438	1.20243	0.950103	1.87905	-2.61581
308	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	-2.29373	0.710438	1.20243	0.950103	-2.79246
309	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	-2.29373	0.710438	1.20243	-1.30177
310	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	-2.29373	0.710438	0.969412
311	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	-2.29373	3.34265
312	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	-2.36124	2.58261
313	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	-1.30749	2.59257
314	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-1.13585	1.33796
315	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	0.930283	-0.909141
316	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	1.46075	-1.11104
317	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	2.26567	-2.33087
318	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	0.924886	-3.73573
319	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	1.9871	-1.78658
320	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	-1.22611	-1.20754
321	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	-2.72317	0.950796
322	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	-2.61581	2.3049
323	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	-2.79246	4.23685
324	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-1.30177	2.21545
325	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	0.969412	-0.54718
326	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	3.34265	-1.73956
327	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	2.58261	-1.81978
328	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	2.59257	-1.20881
329	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	1.33796	-1.06337
330	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.909141	-0.967386
331	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	-1.11104	-0.766091
332	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	-2.33087	1.57634
333	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	-3.73573	3.7323
334	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	-1.78658	3.31857
335	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	-1.20754	1.89985
336	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	0.950796	2.62206
337	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	2.3049	-0.956265
338	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	4.23685	-4.24755
339	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	2.21545	-5.16075
340	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.54718	-4.504
341	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	-1.73956	-0.963679
342	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	-1.81978	1.17444
343	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	-1.20881	1.95642
344	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	-1.06337	1.85797
345	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	-0.967386	0.578948
346	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.766091	0.92016
347	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	1.57634	-0.190143
348	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	3.7323	-0.0396226
349	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	3.31857	-1.60012
350	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	1.89985	-1.41377
351	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	2.62206	0.781361
352	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	-0.956265	0.0317919
353	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	-4.24755	1.62121
354	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	-5.16075	1.57994
355	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-4.504	0.088826
356	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	-0.963679	-0.388629
357	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	1.17444	0.957553
358	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	1.95642	0.291478
359	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	1.85797	0.672629
360	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	0.578948	0.316729
361	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	0.92016	-2.22487
362	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.190143	-0.941441
363	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	-0.0396226	-0.763668
364	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	-1.60012	0.845253
365	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	-1.41377	0.629893
366	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	0.781361	1.61016
367	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.0317919	-0.521277
368	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	1.62121	0.146885
369	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	1.57994	-0.510391
370	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	0.088826	-2.88471
371	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.388629	-1.54559
372	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	0.957553	-0.643677
373	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	0.291478	-0.359909
374	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	0.672629	-1.32957
375	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	0.316729	-0.154812
376	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	-2.22487	2.41616
377	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	-0.941441	2.00049
378	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-0.763668	0.397106
379	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	0.845253	-1.03309
380	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	0.629893	-1.55568
381	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	1.61016	-1.62618
382	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-0.521277	-2.79043
383	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.146885	-1.63122
384	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	-0.510391	0.632227
385	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	-2.88471	1.27669
386	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	-1.54559	2.20742
387	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	-0.643677	2.7747
388	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	-0.359909	2.67135
389	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	-1.32957	1.34714
390	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.154812	0.465907
391	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	2.41616	-0.82187
392	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	2.00049	-1.97122
393	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	0.397106	-2.78973
394	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	-1.03309	1.36317
395	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	-1.55568	0.226573
396	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	-1.62618	0.716969
397	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	-2.79043	0.929012
398	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	-1.63122	0.150187
399	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.632227	1.47983
400	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	1.27669	0.923975
401	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	2.20742	-1.1128
402	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	2.7747	-1.40047
403	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	2.67135	0.0331838
404	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	1.34714	-0.795234
405	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.465907	0.63285
406	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	-0.82187	0.551061
407	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-1.97122	1.0673
408	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-2.78973	-0.201841
409	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	1.36317	-1.48592
410	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	0.226573	-1.23934
411	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	0.716969	-1.51465
412	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	0.929012	-0.564215
413	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.150187	-0.254367
414	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	1.47983	0.882682
415	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	0.923975	2.15194
416	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	-1.1128	2.56719
417	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	-1.40047	2.09953
418	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	0.0331838	0.492839
419	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-0.795234	-0.810443
420	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	0.63285	-1.74984
421	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	0.551061	-1.84191
422	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	1.0673	-2.77188
423	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.201841	-0.375731
424	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	-1.48592	-0.318452
425	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	-1.23934	2.6618
426	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-1.51465	3.20236
427	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	-0.564215	-0.518949
428	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.254367	0.514889
429	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	0.882682	-0.631201
430	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	2.15194	-0.646096
431	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	2.56719	0.665574
432	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.09953	1.05034
433	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	0.492839	2.70784
434	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-0.810443	1.40843
435	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	-1.74984	-1.66757
436	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	-1.84191	0.522407
437	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	-2.77188	0.236292
438	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	-0.375731	0.951
439	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	-0.318452	1.43839
440	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.6618	2.07463
441	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	3.20236	2.55227
442	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	-0.518949	1.64153
443	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	0.514889	1.85423
444	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-0.631201	-0.261039
445	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-0.646096	-2.277
446	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	0.665574	-1.96463
447	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	1.05034	-1.6223
448	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	2.70784	-0.232865
449	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	1.40843	1.03597
450	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	-1.66757	-0.685717
451	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.522407	0.138797
452	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.236292	0.848245
453	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.951	0.706106
454	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	1.43839	0.27607
455	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	2.07463	-0.222653
456	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	2.55227	-0.388401
457	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	1.64153	-1.88538
