t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
305	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	0.176758
306	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	0.597882
307	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	-0.143422
308	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	0.00981992
309	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	0.14353
310	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	1.0338
311	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.0578704
312	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.755425
313	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	1.68445
314	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.0560252	-0.446149
315	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.0502251	0.13893
316	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.398874	0.518084
317	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.995936	0.00380473
318	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	2.1811	0.0951997
319	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	-0.413536	0.219831
320	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.176758	1.89924
321	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.597882	0.206648
322	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	-0.143422	0.677107
323	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	0.00981992	1.27076
324	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.14353	-0.325929
325	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	1.0338	0.0906337
326	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	0.0578704	0.403451
327	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.755425	-0.0982454
328	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	1.68445	0.0507062
329	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	-0.446149	0.381241
330	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.13893	3.2543
331	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.518084	0.194586
332	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.00380473	0.733496
333	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	0.0951997	0.878298
334	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.219831	-0.444605
335	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	1.89924	0.0580122
336	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	0.206648	0.388146
337	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.677107	-0.131183
338	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	1.27076	0.0775683
339	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	-0.325929	0.469015
340	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.0906337	2.77918
341	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.403451	0.310137
342	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-0.0982454	0.530564
343	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	0.0507062	-1.11564
344	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.381241	-0.41217
345	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	3.2543	0.0690011
346	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	0.194586	0.243622
347	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.733496	-0.163041
348	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.878298	0.35728
349	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	-0.444605	0.682804
350	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.0580122	1.56826
351	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.388146	0.212985
352	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	-0.131183	0.321945
353	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	0.0775683	0.666755
354	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.469015	-0.442276
355	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	2.77918	0.10418
356	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	0.310137	0.0659227
357	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.530564	-0.127438
358	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	-1.11564	0.271824
359	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	-0.41217	0.444374
360	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.0690011	0.656853
361	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.243622	0.158197
362	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.163041	0.251451
363	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	0.35728	-0.251861
364	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.682804	-0.311854
365	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	1.56826	0.069824
366	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	0.212985	0.039433
367	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.321945	-0.190203
368	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	0.666755	0.112625
369	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	-0.442276	-0.4544
370	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.10418	0.0764152
371	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.0659227	0.117817
372	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.127438	0.354277
373	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	0.271824	-0.104479
374	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	0.444374	-0.215653
375	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	0.656853	-1.4827
376	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	0.158197	-0.0565677
377	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.251451	-0.247229
378	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	-0.251861	0.22436
379	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.311854	0.0103609
380	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	0.069824	-0.956928
381	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	0.039433	1.47333
382	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.190203	-1.15349
383	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	0.112625	-0.192941
384	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-0.4544	-0.327939
385	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	0.0764152	-1.19285
386	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	0.117817	-0.242247
387	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	0.354277	-0.342248
388	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.104479	1.28309
389	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-0.215653	-0.466522
390	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	-1.4827	-2.11091
391	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.0565677	2.32019
392	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.247229	-0.257671
393	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	0.22436	-0.119714
394	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	0.0103609	-0.395032
395	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	-0.956928	-0.043595
396	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	1.47333	1.13035
397	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	-1.15349	-0.281113
398	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	-0.192941	0.16623
399	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-0.327939	1.12319
400	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	-1.19285	-1.00099
401	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.242247	1.73264
402	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	-0.342248	-0.241646
403	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	1.28309	1.18268
404	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.466522	-0.334961
405	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	-2.11091	-0.282259
406	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	2.32019	0.718287
407	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	-0.257671	-0.179956
408	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	-0.119714	1.05214
409	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-0.395032	0.942666
410	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	-0.043595	-1.04632
411	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	1.13035	2.26466
412	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.281113	-0.270851
413	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	0.16623	-0.729009
414	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	1.12319	-0.188941
415	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	-1.00099	-0.176265
416	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	1.73264	0.661158
417	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.241646	-0.286834
418	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	1.18268	-0.8711
419	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-0.334961	0.789411
420	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	-0.282259	-2.33039
421	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	0.718287	0.65346
422	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.179956	-0.327418
423	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	1.05214	-0.0795055
424	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	0.942666	0.214697
425	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	-1.04632	-0.0723074
426	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	2.26466	2.65494
427	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	-0.270851	-0.426129
428	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	-0.729009	0.165822
429	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-0.188941	0.800291
430	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	-0.176265	-1.87
431	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	0.661158	1.61238
432	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-0.286834	-0.141163
433	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	-0.8711	-1.32307
434	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	0.789411	0.0977432
435	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	-2.33039	-0.00712997
436	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	0.65346	1.74427
437	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	-0.327418	-0.54571
438	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	-0.0795055	0.927233
439	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	0.214697	1.63918
440	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.0723074	-1.27548
441	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	2.65494	-0.505246
442	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	-0.426129	-0.129911
443	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.165822	0.26939
444	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.800291	0.0881128
445	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	-1.87	0.115297
446	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	1.61238	1.28583
447	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.141163	-0.547214
448	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	-1.32307	-0.724843
449	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	0.0977432	1.24445
450	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.00712997	-1.07076
451	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	1.74427	-0.445773
452	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	-0.54571	0.00897732
453	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	0.927233	0.26362
454	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	1.63918	-0.0790835
455	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	-1.27548	0.171293
456	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-0.505246	0.85811
457	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.129911	-1.19236
